"","id","vf_age","vf_party","vf_racename","vf_female","vf_black","vf_white","vf_hispanic","vf_vg_14","vf_vg_12","vf_vg_10","vf_democrat","vf_republican","miami_trans_law_t0","miami_trans_law2_t0","gender_norm_daugher_t0","gender_norm_looks_t0","gender_norm_rights_t0","gender_norms_sexchange_t0","gender_norms_moral_t0","gender_norms_abnormal_t0","ssm_t0","therm_obama_t0","therm_gay_t0","therm_trans_t0","therm_marijuana_t0","therm_afams_t0","ideology_t0","religious_t0","respondent_t0","exposure_gay_t0","exposure_trans_t0","pid_t0","scale_for_blocking_t0","miami_trans_law_t1","miami_trans_law2_t1","therm_obama_t1","therm_trans_t1","therm_marijuana_t1","gender_norm_looks_t1","gender_norm_rights_t1","gender_norm_sexchange_t1","gender_norm_moral_t1","gender_norm_abnormal_t1","gender_norm_trans_moral_wrong_t1","respondent_t1","respondent_t2","respondent_t3","respondent_t4","contacted","survey_language_es","sdo_scale","treat_ind","cluster_level_t0_scale_mean","vf_independent","all.dvs.t1","trans.tolerance.dv.t0","trans.tolerance.dv.t1","miami_trans_law_t0_avg","miami_trans_law_t1_avg","gender_nonconformity_t0","gender_nonconformity_t1","treatment.delivered","t1.resid"
"67891",26810,50,"R","Caucasian",0,0,1,0,0,1,0,0,1,3,3,1,1,2,2,2,2,3,0,100,100,100,100,-1,2,1,1,0,-3,0.985316812992096,3,3,0,100,100,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0.8959139585495,0,1.91899569620879,2.03510476672724,2.06568535937137,3,3,2.00227880901744,2.42729516201304,FALSE,0.512839059917582
"67892",364,26,"R","Hispanic",0,0,0,1,0,1,0,0,1,3,3,2,1,1,2,1,1,3,0,100,100,100,100,-2,2,1,1,0,-3,0.806511104106903,3,3,50,100,99,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0.8959139585495,0,1.91899569620879,1.51584880610904,2.06568535937137,3,3,1.50846510349656,2.42729516201304,FALSE,0.746805374145916
"67898",17093,46,"R","Hispanic",0,0,0,1,1,1,0,0,1,2,2,2,-2,-2,0,0,-1,-3,0,16,50,50,100,-2,4,1,0,1,0,-1.11886632442474,3,3,0,51,50,-2,-2,-1,-2,-2,-1,1,1,1,1,1,0,0,0,-1.50666618347168,0,-0.68235525810482,-0.348421849423943,-1.38587972971873,2,3,-1.37406380726985,-1.30883732249572,FALSE,-0.679370173577908
"67900",59215,28,"D","Caucasian",1,0,1,0,1,1,1,1,0,3,3,-2,2,1,2,2,2,3,89,100,100,75,85,2,0,1,1,0,3,1.67013049125671,3,3,77,100,50,2,1,2,2,2,2,1,0,1,1,1,0,0,0,1.67013049125671,0,1.91899569620879,2.03510476672724,2.06568535937137,3,3,1.97549436823116,1.93466057396269,FALSE,0.11783775472481
"67909",3658,48,"D","Caucasian",1,0,1,0,1,1,1,1,0,2,2,0,0,0,1,0,0,0,50,50,50,50,50,0,1,1,1,1,2,0.095014750957489,2,2,50,50,31,1,0,2,1,1,2,1,1,1,0,1,0,0,1,0.095014750957489,0,0.978200234701761,0.168221142251428,1.15957496149486,2,2,0.547622133241092,1.0006274528355,TRUE,0.754968631861076
"67918",16110,59,"D","Hispanic",1,0,0,1,1,1,1,1,0,3,3,-1,1,-1,1,1,2,3,100,100,77,50,100,3,4,1,1,0,3,1.23445904254913,3,3,100,50,69,0,-1,2,1,1,1,1,1,1,1,1,0,0,0,1.23445904254913,0,1.0544283115947,1.26218844940521,0.938500087845414,3,3,0.520837692454819,0.0665943317083116,FALSE,-0.260939996889861
"67924",19017,62,"N","Caucasian",1,0,1,0,1,1,0,0,0,2,3,1,0,0,1,0,0,2,72,69,50,50,50,0,0,1,1,1,3,0.328252524137497,2,2,50,50,50,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0.328252524137497,1,0.50952093618556,0.168221142251428,0.530355761190219,2.5,2,0.547622133241092,1.0006274528355,TRUE,0.0397806906215352
"67927",12949,59,"R","Hispanic",1,0,0,1,1,1,0,0,1,3,3,0,0,0,0,0,0,0,50,50,50,50,50,2,1,1,1,0,-3,0.0646881088614464,3,3,50,50,50,-1,0,2,-2,1,-1,1,1,1,1,1,1,0,0,0.0646881088614464,0,0.239482313837007,-0.0845401336505679,-0.178767706428479,3,3,0.547622133241092,0.117830386681824,FALSE,-0.508175410626855
"67937",7872,51,"N","Hispanic",1,0,0,1,0,0,0,0,0,2,2,-2,0,-1,1,0,2,2,79,57,57,0,100,0,4,1,1,0,1,0.285177737474442,3,3,67,90,0,0,0,2,0,2,2,1,1,1,1,1,1,0,1,0.285177737474442,1,1.51750095865531,0.776570033625418,1.52385725368242,2,3,0.0538084277202204,0.559228919758662,TRUE,0.532277271084425
"67940",66882,19,"N","Hispanic",0,0,0,1,0,0,0,0,0,0,-3,1,-2,-1,-2,-2,-2,-3,38,0,0,50,50,0,5,1,1,0,0,-1.95603394508362,-3,-2,46,16,15,-2,-2,-2,-2,-2,-2,1,1,1,1,1,0,0,1,-1.30000078678131,1,-2.55543416776351,-2.20418503402838,-2.11118250800138,-1.5,-2.5,-0.880250101748978,-1.30883732249572,TRUE,-0.265121744258802
"67943",37782,59,"R","Hispanic",1,0,0,1,1,1,0,0,1,-2,-3,-2,-2,-2,-2,-2,-2,-3,0,0,0,0,30,-3,4,1,1,0,-3,-2.36012578010559,-3,-3,0,0,50,-2,-1,-2,-2,-2,-2,1,0,0,0,1,0,0,1,-1.63599610328674,0,-2.79736952614172,-2.20418503402838,-2.25798156033038,-2.5,-3,-1.37406380726985,-0.816202734445365,FALSE,-0.569916847724908
"67947",32347,49,"N","Hispanic",0,0,0,1,1,1,1,0,0,3,2,1,-1,-1,1,1,1,2,3,50,50,50,83,-2,1,1,1,0,-3,-0.0662072151899338,2,2,30,60,40,0,-1,1,0,0,1,1,1,1,1,1,0,0,1,0.193969756364822,1,0.41715323899349,0.687477102869628,0.399781158539098,2.5,2,-0.413220837014379,0.0665943317083116,TRUE,-0.0247783587026763
"67948",62276,40,"N","Hispanic",1,0,0,1,0,1,0,0,0,2,2,0,-1,-1,-1,-1,-1,-3,0,46,47,0,100,-2,1,1,1,0,-2,-0.843931794166565,0,1,0,50,0,-1,-1,-1,-2,-2,-2,1,1,1,1,1,0,0,1,-0.989728450775146,1,-1.4442673937049,-0.891093995811009,-1.61612954413874,2,0.5,-0.413220837014379,-0.374804201368527,FALSE,-1.12255383502117
"67949",12624,54,"N","Hispanic",1,0,0,1,0,0,0,0,0,2,2,1,-1,0,-2,-2,-2,-3,0,0,50,0,19,0,1,1,0,0,-2,-1.13552510738373,2,2,50,50,13,-1,2,-1,2,-2,2,1,1,1,1,1,1,0,1,-0.989728450775146,1,0.212460395735246,-1.62857460669096,0.168327346425713,2,2,0.0805928685064935,1.10309956278252,FALSE,1.02477715909852
"67952",8727,72,"R","Caucasian",0,0,1,0,1,1,1,0,1,0,0,1,-1,-1,-1,-2,0,-3,50,0,50,28,50,-1,1,1,1,0,-2,-1.29212188720703,1,1,37,50,16,-1,-2,0,-2,-1,0,1,1,1,1,1,0,0,1,-1.29212188720703,0,-0.694657282353553,-0.848049899242213,-0.768550808819574,0,1,-0.413220837014379,-0.867438789418877,TRUE,0.116657093230899
"67954",6999,80,"D","Caucasian",0,0,1,0,1,1,1,1,0,0,1,1,-2,-1,0,-2,0,-3,2,50,50,20,50,0,5,1,1,0,2,-1.02651154994965,0,0,17,50,17,-1,0,1,-1,0,0,1,1,1,1,1,0,0,1,-1.04373836517334,0,-0.459750284800224,-0.595288623340217,-0.138082471807637,0.5,0,-0.880250101748978,0.117830386681824,TRUE,0.535490138266947
"67960",45900,23,"R","Hispanic",1,0,0,1,0,1,0,0,1,0,0,-1,-2,-2,-1,-1,-1,-2,63,50,50,50,50,-1,3,1,1,1,-3,-0.933814346790314,-2,-3,50,50,50,2,0,1,2,-1,2,1,1,1,0,1,0,0,0,-0.933814346790314,0,-0.411241841528314,-0.856557370170764,0.756861312109515,0,-2.5,-1.37406380726985,1.44202598591234,FALSE,1.49562345568891
"67965",66966,30,"R","Hispanic",1,0,0,1,0,1,0,0,1,-1,-1,1,-1,-1,-2,-1,-1,-2,0,20,4,100,80,-1,1,1,1,0,-2,-1.51612973213196,0,1,20,50,50,-1,-1,1,-1,-1,-2,1,1,1,1,1,0,0,0,-1.51612973213196,0,-0.827992359684644,-1.63888023922319,-0.802556229463277,-1,0.5,-0.413220837014379,-0.374804201368527,FALSE,0.359905120531634
"67968",25775,53,"R","Hispanic",0,0,0,1,1,1,1,0,1,-2,-1,1,0,-2,1,1,1,3,10,62,50,50,50,-1,0,1,1,1,-1,-0.317255526781082,-3,-3,50,50,39,0,-2,0,1,1,2,1,1,1,1,1,0,0,1,-0.317255526781082,0,-0.499712040307482,0.687477102869628,0.793365006167803,-1.5,-3,-0.440005277800652,-0.426040256342039,TRUE,0.416595990716027
"67969",55470,66,"N","Hispanic",1,0,0,1,1,1,1,0,0,2,2,-2,-1,1,0,1,0,0,10,10,10,50,0,0,0,1,1,1,-1,-0.34432664513588,-2,-2,0,0,81,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0.191191539168358,1,-1.28805134802863,-0.28965423067568,-0.554895139007605,2,-2,0.574406574027365,0.559228919758662,FALSE,-0.582822214683046
"67970",61378,69,"N","Caucasian",0,0,1,0,1,1,1,0,0,3,3,-1,0,-2,2,2,2,3,71,50,60,0,60,0,0,1,1,1,0,0.726709723472595,2,2,68,75,50,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0.191191539168358,1,0.223637368923075,1.57461642485731,0.133225418784549,3,2,-0.440005277800652,0.559228919758662,FALSE,-0.82948842553121
"67976",16022,70,"N","Hispanic",0,0,0,1,1,1,1,0,0,-3,-3,2,-2,-2,-2,-2,-2,-3,0,0,0,0,0,0,0,1,1,0,0,-2.17734742164612,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,1,1,1,1,1,0,0,0,-2.18390440940857,1,-2.79736952614172,-2.20418503402838,-2.25798156033038,-3,-3,-1.37406380726985,-1.30883732249572,FALSE,-0.313125839953507
"67980",32690,66,"R","Hispanic",1,0,0,1,1,1,1,0,1,2,0,0,-1,-1,0,0,1,0,9,50,50,13,92,-1,2,1,1,0,-3,-0.540850043296814,2,1,11,50,13,0,-1,1,1,1,0,1,1,1,1,1,0,0,0,-0.540850043296814,0,0.388026621754514,0.179341582122808,0.534320236532434,1,1.5,-0.413220837014379,0.0665943317083116,FALSE,0.516740114954509
"67981",67720,43,"N","Hispanic",1,0,0,1,1,1,0,0,0,3,3,-2,2,1,2,2,2,3,84,100,100,90,100,2,4,1,1,0,2,1.48354685306549,3,3,50,100,100,2,-2,-1,2,2,2,1,1,1,1,1,0,0,1,1.48354685306549,1,1.4900677888834,2.03510476672724,1.51637042638078,3,3,1.97549436823116,0.456756809811638,TRUE,-0.282834844300395
"67985",17992,82,"D","Hispanic",1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,3,74,71,26,30,78,0,1,1,1,0,2,0.241488829255104,3,3,85,95,25,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0.30095386505127,0,0.920621281589208,-0.0969514229991541,0.722153222216062,1.5,3,0.547622133241092,1.05186350780901,TRUE,0.257027851923907
"67986",13569,60,"D","Hispanic",1,0,0,1,1,1,0,1,0,3,3,-2,-2,-2,0,-2,0,1,100,50,50,50,50,0,1,1,1,0,2,-0.118469476699829,2,2,90,50,43,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0.0127018615603447,0,0.347356945720038,-0.595288623340217,0.309280887540769,3,2,-1.37406380726985,1.0006274528355,FALSE,0.0837261088195576
"68001",32677,59,"D","Hispanic",0,0,0,1,1,1,0,1,0,2,2,1,-1,-2,-1,-1,0,0,90,50,40,50,50,1,0,1,1,0,3,-0.244957640767097,1,2,100,50,50,-1,-1,0,0,0,0,1,1,1,1,1,0,0,0,-0.244957640767097,0,-0.0779251847002622,-0.707797739864873,-0.0961481004795024,2,1.5,-0.907034542535251,-0.374804201368527,FALSE,0.312943768930277
"68016",54214,67,"D","Hispanic",0,0,0,1,1,1,1,1,0,0,0,0,-2,-1,0,1,-1,0,83,50,50,87,50,0,0,1,0,0,2,-0.450255811214447,0,0,81,50,93,-2,-2,0,2,-2,0,1,1,1,1,1,1,0,0,-0.713869035243988,0,-0.445675750804267,-0.0930476045791188,-0.0907174232096558,0,0,-0.880250101748978,-1.30883732249572,FALSE,-0.0605993320658995
"68028",17263,37,"N","Hispanic",0,0,0,1,1,1,1,0,0,2,2,1,0,1,1,1,1,2,75,50,50,50,75,0,1,1,1,0,0,0.351932734251022,2,2,50,52,50,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0.351932734251022,1,0.851482826003803,0.687477102869628,0.998784340714673,2,2,1.04143583876196,1.49326204088585,FALSE,0.417943682091075
"68029",20134,48,"Other Party","Hispanic",1,0,0,1,0,0,0,0,0,3,3,-1,1,-1,1,1,1,2,97,82,84,50,92,0,1,1,1,0,3,0.820056021213531,3,3,50,94,50,1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1.02178406715393,0,1.23888300503004,1.07889219345907,1.15909250408661,3,3,0.520837692454819,0.50799286478515,TRUE,0.0205055201295403
"68033",52278,24,"N","Caucasian",0,0,1,0,0,0,0,0,0,3,3,-1,-2,-2,-2,-2,0,-1,0,50,50,100,50,0,2,1,1,1,2,-0.526079058647156,3,3,50,50,100,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-0.482734888792038,1,0.275989287108925,-1.10081117514421,-0.0961481004795024,3,3,-1.37406380726985,0.559228919758662,TRUE,0.561802690538569
"68034",6445,18,"D","Hispanic",1,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,-2,98,0,22,50,100,0,4,1,1,0,3,-0.482709646224976,0,-1,100,2,50,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-0.482734888792038,0,-0.919253664285628,-0.406881972959523,-0.536545257466481,2,-0.5,0.547622133241092,0.559228919758662,TRUE,-0.365924085605509
"68035",54918,46,"D","Hispanic",1,0,0,1,0,1,0,1,0,3,3,-1,-2,-2,-1,-1,0,-1,50,50,50,7,100,-2,4,1,1,0,2,-0.43941593170166,3,3,32,50,50,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-0.482734888792038,0,0.275989287108925,-0.592675654397388,-0.0961481004795024,3,3,-1.37406380726985,0.559228919758662,TRUE,0.0967524027058728
"68037",58355,25,"D","Hispanic",1,0,0,1,1,1,0,1,0,3,3,-1,2,0,2,2,1,3,71,100,100,100,100,2,3,1,1,0,3,1.54425859451294,3,3,78,100,100,2,1,2,2,1,2,1,1,1,1,1,0,0,1,1.54425859451294,0,1.75221193934767,1.77122305095387,1.84336134901463,3,3,1.48168066271029,1.93466057396269,TRUE,0.107488606312045
"68038",42683,68,"N","Caucasian",0,0,1,0,1,1,0,0,0,2,0,1,-1,2,0,0,-1,0,40,50,23,22,89,0,4,1,1,0,1,-0.484188467264175,1,2,42,10,39,-2,0,-1,-1,-1,-1,1,0,0,0,1,0,0,1,-0.484188467264175,1,-1.01105247875376,-0.65925148018615,-1.31468894196337,1,1.5,1.06822027954824,-0.323568146395015,TRUE,-0.885575412334588
"68039",9928,56,"D","Caucasian",1,0,1,0,1,1,1,1,0,3,3,-1,0,-1,1,1,1,3,93,79,71,23,96,1,1,1,1,0,3,0.884716033935547,3,3,82,67,20,0,-1,2,1,0,2,1,1,1,1,1,0,0,1,0.884716033935547,0,1.17631584663649,0.929233482351345,1.09322494423768,3,3,0.0538084277202204,0.0665943317083116,TRUE,0.0619604160156763
"68042",35003,24,"D","Hispanic",1,0,0,1,1,1,1,1,0,3,3,0,1,1,2,2,2,3,75,80,50,20,70,0,0,1,1,0,2,1.0793229341507,3,3,50,84,34,1,2,2,2,2,2,1,1,1,1,1,0,0,0,1.0793229341507,0,1.79993000073831,1.45949433938982,1.91888630704238,3,3,1.50846510349656,1.9858966289362,FALSE,0.503249671543005
"68047",21751,78,"D","Hispanic",1,0,0,1,1,1,1,1,0,3,3,-2,1,1,1,1,1,3,100,50,50,50,50,2,0,1,1,0,3,0.903023898601532,3,3,50,50,50,2,1,1,2,2,2,1,1,1,1,1,0,0,1,0.903023898601532,0,1.4039394287551,0.687477102869628,1.42383334317974,3,3,1.50846510349656,1.93466057396269,TRUE,0.375090523052607
"68056",46276,51,"R","Hispanic",1,0,0,1,1,1,1,0,1,2,2,1,-1,1,0,0,-1,2,80,96,50,27,67,1,4,1,1,1,3,0.115486741065979,0,0,90,50,61,-1,-1,1,-1,-1,0,1,1,1,0,1,0,0,1,0.225269570946693,0,-0.62653404166134,-0.348421849423943,-0.360406482164378,2,0,0.574406574027365,-0.374804201368527,TRUE,-0.494447307594759
"68063",57488,55,"R","Hispanic",0,0,0,1,1,1,1,0,1,-3,-3,2,-2,-2,-1,-2,-2,-3,0,50,50,50,50,-3,4,1,1,0,-2,-2.01648998260498,-3,-3,0,50,50,-2,-2,-2,-2,-2,-2,1,1,1,1,1,0,0,0,-2.01648998260498,0,-2.42528922779649,-1.37581333078896,-1.79923452180227,-3,-3,-1.37406380726985,-1.30883732249572,FALSE,-0.408411572586194
"68068",35990,69,"R","Caucasian",0,0,1,0,1,1,1,0,1,0,0,0,-1,-2,0,-1,-1,-2,28,39,39,28,69,-2,1,1,1,0,-2,-1.16191637516022,2,2,25,25,10,-2,-2,0,-1,-1,-1,1,1,1,1,1,0,0,0,-1.26789116859436,0,-0.640930015691009,-0.730430388283001,-0.993959852741409,0,2,-0.907034542535251,-1.30883732249572,FALSE,-0.244954959596715
"68069",57154,57,"Other Party","Hispanic",1,0,0,1,1,1,1,0,0,2,0,0,-2,-2,-2,-2,-1,-3,26,56,43,19,73,-2,5,1,1,0,-1,-1.3738659620285,2,2,44,41,16,-2,-2,-2,-1,-1,-1,1,1,1,1,1,0,0,0,-1.26789116859436,0,-0.807816258437457,-1.44527835074482,-1.21337075573948,1,2,-1.37406380726985,-1.30883732249572,FALSE,-0.0552648212569323
"68074",55631,51,"R","Hispanic",1,0,0,1,1,1,1,0,1,0,0,-1,-1,-1,0,-1,1,-2,8,26,26,19,50,0,4,1,1,0,-2,-1.01736927032471,0,-1,30,43,50,-2,0,0,-1,0,0,1,1,1,1,1,0,0,0,-1.01736927032471,0,-0.777687158584758,-0.352325667843979,-0.385412034865102,0,-0.5,-0.413220837014379,-0.323568146395015,FALSE,0.118588493908018
"68077",8687,18,"D","Hispanic",0,0,0,1,0,0,0,1,0,-1,0,1,1,-1,1,0,-1,2,70,50,45,70,50,1,0,1,1,0,1,-0.0810422375798225,3,0,75,30,50,-1,-1,2,0,-1,1,1,1,1,1,1,0,0,0,-0.64210444688797,0,0.0398803508689383,-0.15322161625569,0.0853139027290252,-0.5,1.5,0.520837692454819,-0.374804201368527,FALSE,0.0458185208303679
"68078",66557,41,"Other Party","Hispanic",0,0,0,1,0,0,0,0,0,3,3,0,0,-1,1,2,-1,3,29,50,50,10,50,0,0,1,1,1,-1,0.427670538425446,3,3,50,50,50,1,1,2,2,0,2,1,1,1,0,1,0,0,1,0.427670538425446,0,1.21334788414132,0.415087916167702,1.16229030012979,3,3,0.0538084277202204,1.49326204088585,TRUE,0.650494327334799
"68085",52094,55,"R","Caucasian",0,0,1,0,1,1,1,0,1,3,3,0,1,0,2,1,1,3,92,100,100,66,100,0,1,1,1,0,0,1.14475750923157,3,3,50,81,50,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1.27177083492279,0,1.14214212746028,1.51584880610904,1.03981827406931,3,3,1.01465139797569,1.49326204088585,FALSE,-0.265265365280845
"68102",66399,42,"D","Hispanic",0,0,0,1,1,1,1,1,0,2,2,1,1,0,1,0,1,3,94,100,86,22,81,2,1,1,0,0,3,0.835191905498505,2,2,88,50,10,1,-1,1,0,1,1,1,0,0,0,1,0,0,0,0.835191905498505,0,0.50952093618556,0.846542365707746,0.530355761190219,2,2,1.01465139797569,0.50799286478515,FALSE,-0.261542470307296
"68114",23387,34,"N","Hispanic",0,0,0,1,0,1,0,0,0,2,2,-2,-2,-2,2,-2,0,0,50,50,50,0,50,0,1,1,1,0,0,-0.392558008432388,3,3,50,50,50,2,2,-2,0,0,0,1,1,1,1,1,0,0,0,-0.16389012336731,1,-0.00996265110799648,-0.0897660715362252,-0.462358055806563,2,3,-1.37406380726985,2.42729516201304,FALSE,-0.392048908030813
"68115",5294,37,"D","Hispanic",1,0,0,1,0,1,0,1,0,3,3,-2,-2,-2,1,0,0,3,0,50,50,0,50,0,0,1,1,0,-2,0.0647777691483498,3,3,50,50,50,-2,-1,2,0,1,0,1,1,1,1,1,0,0,0,-0.16389012336731,0,0.728724982186963,0.168221142251428,0.4923858652043,3,3,-1.37406380726985,-0.816202734445365,FALSE,0.119447159617225
"68127",6098,46,"N","Hispanic",0,0,0,1,0,1,1,0,0,3,3,-2,0,0,-2,0,2,0,0,50,50,0,0,-2,0,1,1,0,-3,-0.0237941201776266,3,2,0,50,0,0,-1,1,0,1,0,1,1,1,1,1,0,0,1,-0.0237941201776266,1,0.462879350170761,-0.0622992539078087,0.309280887540769,3,2.5,0.547622133241092,0.0665943317083116,FALSE,0.283384607951787
"68134",10670,58,"D","Caucasian",1,0,1,0,1,1,1,1,0,0,0,2,-2,-1,1,0,-1,-2,84,35,27,53,60,1,1,1,1,0,3,-0.690054655075073,0,0,80,50,50,-2,-1,0,-1,-1,-1,1,1,1,1,1,0,0,1,-0.690054655075073,0,-0.931674001235323,-0.360441370097161,-0.764586333477358,0,0,-0.880250101748978,-0.816202734445365,FALSE,-0.320530114763452
"68139",57636,56,"D","Hispanic",1,0,0,1,1,1,1,1,0,3,3,0,1,-2,2,2,2,0,98,95,94,50,96,0,1,1,1,0,2,0.974899411201477,3,3,50,100,50,2,-2,2,2,2,2,1,0,1,1,1,0,0,1,0.974899411201477,0,1.91899569620879,1.96603151544675,2.06568535937137,3,3,0.0270239869339474,0.456756809811638,TRUE,0.650830275202229
"68140",61002,47,"N","Hispanic",0,0,0,1,1,0,0,0,0,2,2,-1,-2,-2,-1,-2,1,0,0,50,50,0,100,2,1,1,1,0,-3,-0.501613080501556,3,3,0,50,50,-2,-2,-1,-2,-1,2,1,1,1,1,1,0,0,0,-0.700707852840424,1,-0.0365211358140407,-0.584168183468837,-0.509506039184205,2,3,-1.37406380726985,-1.30883732249572,FALSE,-0.0537315633511719
"68141",65706,43,"N","Hispanic",1,0,0,1,1,0,0,0,0,3,3,1,-2,-2,0,-2,-1,-3,0,50,50,0,100,-2,2,1,1,0,-3,-0.899802625179291,2,3,0,83,0,-2,-2,0,-1,0,1,1,1,1,1,1,0,0,0,-0.700707852840424,1,0.404664531089359,-0.859170339113593,0.20266046960683,3,2.5,-1.37406380726985,-1.30883732249572,FALSE,0.775872654790032
"68144",31800,83,"R","Hispanic",0,0,0,1,1,0,0,0,1,1,2,1,-2,-2,-1,-2,-1,-2,35,38,36,40,36,-1,1,1,1,0,-2,-1.15114295482635,2,1,39,40,50,-2,-2,-2,-2,-1,1,1,1,1,1,1,0,0,1,-1.15114295482635,0,-0.777338885323275,-1.27310253467007,-1.00543529820281,1.5,1.5,-1.37406380726985,-1.30883732249572,TRUE,0.0530823597891098
"68152",23585,47,"N","Hispanic",1,0,0,1,0,1,0,0,0,3,3,1,-1,-1,1,-1,-1,3,87,89,23,88,66,3,5,1,0,0,3,0.0344181396067142,3,3,50,50,50,-2,-2,2,-2,-2,-2,1,0,1,1,1,0,0,0,0.273831278085709,1,-0.423032947211864,-0.661864449128979,-1.06681461114815,3,3,-0.413220837014379,-1.30883732249572,FALSE,-0.691439743722946
"68155",50740,36,"R","Caucasian",1,0,1,0,0,1,0,0,1,2,2,-1,0,0,1,0,0,2,6,97,50,50,100,0,1,1,1,0,-2,0.26358425617218,2,2,50,90,100,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.294171154499054,0,0.803940756942844,0.168221142251428,0.900068730647624,2,2,0.547622133241092,0.559228919758662,FALSE,0.439770855015917
"68159",67177,40,"N","Hispanic",0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,1,1,1,23,50,43,50,50,0,1,1,1,0,0,0.0989422202110291,2,2,27,82,89,2,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0989422202110291,1,0.749027675603201,0.354130367140393,0.82791834119042,2,2,0.547622133241092,1.44202598591234,TRUE,0.556256318353696
"68161",18634,41,"N","Hispanic",1,0,0,1,0,0,0,0,0,2,1,1,-1,-1,0,-1,0,0,50,38,37,38,50,0,1,1,1,0,1,-0.540689289569855,1,1,50,66,40,-1,-1,0,0,0,-1,1,1,1,1,1,0,0,1,-0.540689289569855,1,-0.243893142603053,-0.489573089603122,-0.170423921799959,1.5,1,-0.413220837014379,-0.374804201368527,TRUE,0.13929346370742
"68163",48264,48,"R","Caucasian",0,0,1,0,1,1,1,0,1,-1,-1,-2,-1,-1,1,0,-1,0,0,54,47,37,70,-2,4,1,1,1,-1,-0.748584806919098,-1,1,50,41,50,-2,-1,1,0,0,0,1,1,1,1,1,0,0,0,-0.30412620306015,0,-0.35583814110313,-0.130197199162193,0.00438241024896946,-1,0,-0.413220837014379,-0.816202734445365,FALSE,0.104456767699939
"68165",35326,73,"N","Hispanic",0,0,0,1,1,1,1,0,0,3,3,-1,-1,-1,1,1,1,3,91,100,88,30,50,0,1,1,1,0,0,0.763446271419525,2,2,100,100,19,0,-1,1,0,1,0,1,1,1,1,1,0,0,0,0.874902725219727,1,0.719437244065267,1.12494102764607,0.768027926068872,3,2,-0.413220837014379,0.0665943317083116,FALSE,-0.0821947879626959
"68170",48952,62,"D","African American",1,1,0,0,1,1,1,1,0,0,2,-1,0,-1,0,-1,-1,0,100,50,50,50,100,0,4,1,1,0,3,-0.282436072826385,0,2,100,50,50,-2,-2,0,-1,0,0,1,0,1,0,1,0,0,0,-0.282436072826385,0,-0.356986928093202,-0.603796094268768,-0.321187449471167,1,1,0.0538084277202204,-1.30883732249572,FALSE,-0.064681255513047
"68174",54813,54,"D","African American",0,1,0,0,1,1,1,1,0,3,3,-2,0,-1,1,1,1,0,100,50,50,50,50,0,2,1,1,0,3,0.41875821352005,3,2,87,50,50,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0.41875821352005,0,0.621798922717384,0.687477102869628,0.533071099825142,3,2.5,0.0538084277202204,0.559228919758662,TRUE,0.246717053802836
"68175",37477,56,"D","African American",1,1,0,0,1,1,1,1,0,2,2,0,-1,-1,0,-1,-1,-2,100,77,65,89,100,-1,4,1,1,0,2,-0.341629594564438,2,2,100,73,70,0,-1,1,0,0,-1,1,1,1,1,1,0,0,1,-0.341629594564438,0,0.189566135632205,-0.431112966067542,0.0769056412575055,2,2,-0.413220837014379,0.0665943317083116,TRUE,0.450427835206374
"68179",28428,66,"D","Hispanic",0,0,0,1,0,1,1,1,0,1,2,0,-1,0,1,0,0,1,82,50,50,50,50,2,2,1,1,0,3,0.0460640639066696,2,1,50,60,21,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,0.0460640639066696,0,0.624606671889082,0.168221142251428,0.847144517887504,1.5,1.5,0.0805928685064935,0.0665943317083116,FALSE,0.329552776574223
"68185",24929,78,"R","Hispanic",0,0,0,1,1,1,1,0,1,-1,-1,2,-2,-2,-2,-2,-2,-2,0,50,50,0,100,-3,5,1,0,0,-3,-1.86610770225525,-1,-1,0,50,50,-2,-2,0,-2,-2,-2,1,1,1,1,1,0,0,0,-1.43073081970215,0,-1.66255315486264,-1.62857460669096,-1.43302456647521,-1,-1,-1.37406380726985,-1.30883732249572,FALSE,0.0177124704134058
